TweetID,Label
5750,0
5751,0
5752,0
5753,1
5754,1
5755,0
5756,0
5757,0
5758,0
5759,1
5760,1
5761,0
5762,1
5763,1
5764,0
5765,1
5766,0
5767,1
5768,0
5769,1
5770,1
5771,1
5772,0
5773,1
5774,1
5775,1
5776,1
5777,1
5778,0
5779,0
5780,0
5781,1
5782,0
5783,0
5784,1
5785,1
5786,1
5787,1
5788,0
5789,0
5790,0
5791,1
5792,1
5793,0
5794,1
5795,1
5796,0
5797,1
5798,1
5799,1
5800,1
5801,0
5802,0
5803,1
5804,0
5805,0
5806,1
5807,0
5808,1
5809,1
5810,1
5811,1
5812,1
5813,0
5814,1
5815,0
5816,0
5817,1
5818,0
5819,0
5820,1
5821,0
5822,1
5823,1
5824,0
5825,1
5826,1
5827,1
5828,0
5829,1
5830,1
5831,0
5832,1
5833,1
5834,0
5835,1
5836,1
5837,0
5838,1
5839,1
5840,1
5841,0
5842,1
5843,0
5844,1
5845,0
5846,1
5847,0
5848,0
5849,0
5850,1
5851,0
5852,0
5853,0
5854,0
5855,1
5856,1
5857,0
5858,1
5859,1
5860,0
5861,0
5862,1
5863,0
5864,1
5865,1
5866,1
5867,0
5868,1
5869,1
5870,0
5871,1
5872,1
5873,0
5874,0
5875,0
5876,0
5877,1
5878,1
5879,1
5880,1
5881,1
5882,1
5883,1
5884,0
5885,1
5886,1
5887,0
5888,1
5889,0
5890,1
5891,0
5892,1
5893,1
5894,1
5895,1
5896,0
5897,0
5898,1
5899,1
5900,0
5901,0
5902,0
5903,0
5904,1
5905,1
5906,0
5907,1
5908,1
5909,1
5910,0
5911,1
5912,1
5913,1
5914,1
5915,0
5916,1
5917,0
5918,1
5919,1
5920,1
5921,1
5922,1
5923,0
5924,0
5925,1
5926,0
5927,1
5928,1
5929,0
5930,1
5931,1
5932,0
5933,1
5934,1
5935,1
5936,1
5937,1
5938,1
5939,1
5940,0
5941,1
5942,0
5943,1
5944,0
5945,0
5946,0
5947,1
5948,0
5949,1
5950,1
5951,0
5952,0
5953,0
5954,1
5955,0
5956,0
5957,0
5958,0
5959,0
5960,1
5961,1
5962,0
5963,0
5964,0
5965,0
5966,0
5967,0
5968,1
5969,0
5970,0
5971,1
5972,0
5973,0
5974,0
5975,1
5976,1
5977,1
5978,0
5979,0
5980,0
5981,0
5982,0
5983,0
5984,0
5985,1
5986,1
5987,1
5988,1
5989,1
5990,1
5991,0
5992,1
5993,1
5994,1
5995,0
5996,0
5997,1
5998,1
5999,0
6000,1
